Customer_ID,Age,Annual_Income,Credit_Limit,Balance,Purchases,Payment_Ratio,Late_Payments,Utilization,Risk_Level
24049,50,869806,805933,844257,79426,0.35,3,1.05,High Risk
24050,50,1141896,138799,104276,446701,0.87,3,0.75,Medium Risk
24051,45,412055,775855,532768,124575,0.39,0,0.69,Medium Risk
24052,66,535483,260516,182219,170631,0.44,3,0.7,Medium Risk
24053,63,1228517,549439,208611,195701,0.64,6,0.38,High Risk
24054,61,1129425,168207,55077,59419,0.92,7,0.33,High Risk
24055,27,1667272,728351,432142,282986,0.59,3,0.59,Low Risk
24056,67,1744917,227411,181101,196375,0.74,7,0.8,High Risk
24057,40,598775,162122,132326,202545,0.49,6,0.82,High Risk
24058,37,759397,595808,402442,136468,0.41,3,0.68,Medium Risk
24059,23,1524180,111794,112150,541023,0.49,7,1.0,High Risk
24060,67,1006214,650999,725682,338079,0.65,7,1.11,High Risk
24061,66,1221067,821489,276476,354450,0.97,0,0.34,Low Risk
24062,60,1038435,996615,908134,262473,0.64,4,0.91,High Risk
24063,56,823737,296282,105411,281720,0.32,6,0.36,High Risk
24064,46,539466,759603,782126,196621,0.56,8,1.03,High Risk
24065,30,478911,601896,396142,178974,0.59,7,0.66,High Risk
24066,54,1193218,731255,372435,362546,0.77,8,0.51,High Risk
24067,34,1161275,795437,748736,322503,0.94,8,0.94,High Risk
24068,28,869118,513500,92817,149249,0.63,8,0.18,High Risk
24069,47,815366,697831,506728,213400,0.52,8,0.73,High Risk
24070,30,360585,896947,628266,123271,0.8,4,0.7,Medium Risk
24071,35,1477634,745585,786215,350181,0.67,1,1.05,High Risk
24072,57,263056,403415,181525,63072,0.94,6,0.45,High Risk
24073,42,831402,318497,138386,263257,0.45,8,0.43,High Risk
24074,65,381243,108246,22032,99282,0.53,6,0.2,High Risk
24075,51,1666176,902976,629898,311085,0.56,6,0.7,High Risk
24076,22,685281,661885,83676,136136,0.65,1,0.13,Low Risk
24077,65,1842444,352293,398374,306749,0.8,3,1.13,High Risk
24078,51,478733,59414,21429,64799,0.6,0,0.36,Low Risk
24079,34,1522704,533454,314275,218467,0.44,7,0.59,High Risk
24080,30,815038,850125,229828,118646,0.75,6,0.27,High Risk
24081,50,1002879,916316,430258,282490,0.86,6,0.47,High Risk
24082,56,1112400,867537,957711,424806,0.99,1,1.1,High Risk
24083,67,1245938,581179,684643,428852,0.93,8,1.18,High Risk
24084,60,1727544,385617,159473,520947,0.43,8,0.41,High Risk
24085,35,1268136,239468,239118,312758,0.84,9,1.0,High Risk
24086,34,703640,411306,114544,215293,0.82,2,0.28,Low Risk
24087,51,1874973,939319,236200,157739,0.44,5,0.25,Low Risk
24088,49,672751,659617,165484,112605,0.55,2,0.25,Low Risk
24089,47,204323,891657,1013537,44889,0.41,8,1.14,High Risk
24090,41,811005,274769,239073,125873,0.99,3,0.87,Medium Risk
24091,29,990455,273162,201179,276192,0.99,3,0.74,Medium Risk
24092,40,1789642,585476,180969,201277,0.37,8,0.31,High Risk
24093,55,1117395,251411,171680,208553,0.82,4,0.68,Medium Risk
24094,35,1423388,82688,98689,544633,0.97,6,1.19,High Risk
24095,44,398467,208381,210136,98329,0.61,9,1.01,High Risk
24096,69,1950689,610455,723569,584033,0.74,5,1.19,High Risk
24097,36,337513,488883,55424,58871,0.72,7,0.11,High Risk
24098,56,1073896,300426,213721,360156,0.32,3,0.71,Medium Risk
24099,31,1173560,918655,386303,198491,0.36,6,0.42,High Risk
24100,28,837629,395992,183907,99260,0.5,5,0.46,Low Risk
24101,23,207747,740577,120480,40662,0.75,8,0.16,High Risk
24102,39,1146728,727169,611119,148290,0.68,9,0.84,High Risk
24103,66,868931,740005,769121,249838,0.42,4,1.04,High Risk
24104,61,296381,558652,206390,24879,0.99,7,0.37,High Risk
24105,23,1615393,577562,389814,484376,0.35,9,0.67,High Risk
24106,56,1554449,380906,59928,569578,0.8,7,0.16,High Risk
24107,45,1166988,943343,385520,419012,0.93,6,0.41,High Risk
24108,56,1564297,458897,158158,482688,0.38,8,0.34,High Risk
24109,31,1784013,482705,566364,304077,0.9,0,1.17,High Risk
24110,36,619080,787501,512582,242738,0.86,7,0.65,High Risk
24111,37,895187,565861,191287,291106,0.33,0,0.34,Low Risk
24112,62,1537344,585893,143823,585905,0.79,9,0.25,High Risk
24113,44,538780,179175,170895,135117,0.6,6,0.95,High Risk
24114,37,746512,103082,15441,253465,0.49,5,0.15,Low Risk
24115,68,529968,478746,120278,70541,0.7,8,0.25,High Risk
24116,40,286599,434908,67989,51243,0.67,4,0.16,Low Risk
24117,42,1653840,424649,213825,462580,0.86,9,0.5,High Risk
24118,26,343316,308778,351371,23536,0.75,7,1.14,High Risk
24119,27,1138584,138206,49603,111754,0.68,5,0.36,Low Risk
24120,34,1328467,616255,315840,515876,0.95,4,0.51,Low Risk
24121,31,1147514,720063,653354,205302,0.82,7,0.91,High Risk
24122,32,747288,734464,238157,111044,0.62,0,0.32,Low Risk
24123,66,288020,427488,177518,66247,0.59,0,0.42,Low Risk
24124,25,439756,626806,329465,41425,0.37,5,0.53,Low Risk
24125,25,445624,914968,1051988,57599,0.66,3,1.15,High Risk
24126,40,522892,972710,679682,47254,0.54,3,0.7,Medium Risk
24127,35,1187822,842579,490002,89506,0.71,9,0.58,High Risk
24128,46,1869169,611592,331276,346147,0.67,6,0.54,High Risk
24129,53,1762205,821598,434095,388074,0.98,3,0.53,Low Risk
24130,50,1246183,55290,60826,70619,0.62,1,1.1,High Risk
24131,44,712390,689867,659010,74506,0.85,1,0.96,High Risk
24132,43,417577,160494,49174,123965,0.77,0,0.31,Low Risk
24133,29,1921675,925481,417258,466304,0.65,7,0.45,High Risk
24134,23,896314,140042,144620,123287,0.59,0,1.03,High Risk
24135,56,1814093,635536,588084,315857,0.55,4,0.93,High Risk
24136,68,1638057,215205,46065,170967,0.69,6,0.21,High Risk
24137,27,1498576,903021,495579,553119,0.44,0,0.55,Low Risk
24138,42,896908,736905,471451,327278,0.3,8,0.64,High Risk
24139,34,618944,586661,611972,147763,0.8,6,1.04,High Risk
24140,68,1453750,835975,867832,507678,0.54,8,1.04,High Risk
24141,49,658232,239124,63634,142810,0.98,6,0.27,High Risk
24142,36,1366336,568563,423131,456851,0.75,4,0.74,Medium Risk
24143,68,1170094,615549,700162,297601,0.39,0,1.14,High Risk
24144,54,997209,991001,182790,163804,0.62,9,0.18,High Risk
24145,30,693171,176336,87180,130858,0.85,6,0.49,High Risk
24146,27,1887022,626756,295260,138036,0.7,0,0.47,Low Risk
24147,45,319981,633051,182721,39776,0.47,5,0.29,Low Risk
24148,47,707404,383680,451449,134544,0.42,6,1.18,High Risk
24149,35,1866081,998348,877291,391361,0.97,3,0.88,Medium Risk
24150,52,1998461,88921,75799,133849,0.43,9,0.85,High Risk
24151,48,605223,909648,139981,133626,0.56,0,0.15,Low Risk
24152,29,761736,291489,152329,266529,0.54,5,0.52,Low Risk
24153,27,1816434,185916,145757,188685,0.92,2,0.78,Medium Risk
24154,36,637458,706755,448862,90146,0.96,5,0.64,Medium Risk
24155,46,300054,991662,889909,99747,0.85,7,0.9,High Risk
24156,55,538472,365574,369291,173287,0.77,3,1.01,High Risk
24157,37,1890523,435712,408513,311176,0.94,1,0.94,High Risk
24158,43,695709,413702,470836,212250,0.7,4,1.14,High Risk
24159,28,1818108,961171,681416,439608,0.59,2,0.71,Medium Risk
24160,22,1974214,517752,537666,360819,0.81,3,1.04,High Risk
24161,51,1623563,561158,663130,95053,0.45,9,1.18,High Risk
24162,52,1848106,921369,609774,381891,0.94,2,0.66,Medium Risk
24163,49,1137712,255257,29618,225111,0.46,5,0.12,Low Risk
24164,23,1449025,661908,303907,108787,0.48,0,0.46,Low Risk
24165,28,508891,547521,378546,48121,0.83,8,0.69,High Risk
24166,22,714101,806394,684228,144707,0.82,6,0.85,High Risk
24167,51,830235,747836,561880,45987,0.55,0,0.75,Medium Risk
24168,69,687517,298272,242410,257778,0.82,5,0.81,Medium Risk
24169,57,546425,649121,580876,163379,0.96,5,0.89,Medium Risk
24170,40,1889518,132232,85454,751489,0.42,7,0.65,High Risk
24171,49,244604,617087,623782,30025,0.82,7,1.01,High Risk
24172,37,1535655,652929,543409,226405,0.78,8,0.83,High Risk
24173,30,263655,888596,847222,33233,0.99,2,0.95,High Risk
24174,61,1749269,413191,341752,601351,0.69,1,0.83,Medium Risk
24175,42,652369,460221,100709,107341,0.68,2,0.22,Low Risk
24176,26,1146573,495402,134024,75134,0.43,2,0.27,Low Risk
24177,63,1007448,112680,32315,177185,0.51,9,0.29,High Risk
24178,54,1740489,709571,109057,346421,0.6,2,0.15,Low Risk
24179,51,1838447,882921,300724,344622,0.54,0,0.34,Low Risk
24180,32,1913583,534972,383060,648572,0.36,8,0.72,High Risk
24181,32,1497084,462950,76790,573669,0.91,3,0.17,Low Risk
24182,36,1644080,823672,339266,417049,0.32,7,0.41,High Risk
24183,45,1943752,353190,277409,510262,0.58,6,0.79,High Risk
24184,42,1370826,552876,176862,199588,0.61,6,0.32,High Risk
24185,47,1358202,772144,245024,479352,0.47,4,0.32,Low Risk
24186,44,627193,438410,442690,85587,0.38,7,1.01,High Risk
24187,32,1724876,257102,181044,172879,0.73,1,0.7,Medium Risk
24188,38,1949952,495429,220441,600161,0.63,4,0.44,Low Risk
24189,65,1684774,979041,688929,521496,0.52,1,0.7,Medium Risk
24190,67,1993930,511126,291812,585226,0.99,0,0.57,Low Risk
24191,36,487800,375855,430732,150121,0.83,3,1.15,High Risk
24192,24,543746,669496,215247,182167,0.98,0,0.32,Low Risk
24193,32,319233,981526,815402,116232,0.73,4,0.83,Medium Risk
24194,69,1944749,635595,701937,120257,0.75,7,1.1,High Risk
24195,53,721321,58327,52130,200984,0.67,0,0.89,Medium Risk
24196,42,363095,645569,339599,55605,0.94,5,0.53,Low Risk
24197,38,1186579,211209,194527,300839,0.49,3,0.92,High Risk
24198,68,1195760,532260,189248,418944,0.89,6,0.36,High Risk
24199,53,357351,430176,382291,109997,0.55,8,0.89,High Risk
24200,47,214069,346754,334670,25296,0.97,0,0.97,High Risk
24201,62,411909,356592,183113,103275,0.43,6,0.51,High Risk
24202,39,1071763,639597,454434,117719,0.67,3,0.71,Medium Risk
24203,68,1839937,611729,441006,249966,0.72,4,0.72,Medium Risk
24204,34,459470,784395,558219,87789,0.77,1,0.71,Medium Risk
24205,45,1428591,672253,215368,378512,0.57,0,0.32,Low Risk
24206,54,682145,634675,504272,162346,0.54,2,0.79,Medium Risk
24207,44,456181,268389,146786,72770,0.78,1,0.55,Low Risk
24208,58,914029,921455,227397,309332,0.86,7,0.25,High Risk
24209,43,396536,401216,64623,122164,0.56,8,0.16,High Risk
24210,25,1347062,695528,699583,246019,0.55,9,1.01,High Risk
24211,64,703739,884288,826839,161636,0.78,5,0.94,High Risk
24212,56,1610557,869335,977603,170794,0.42,6,1.12,High Risk
24213,44,508318,771982,483074,185245,0.31,6,0.63,High Risk
24214,56,326365,958828,743103,67320,0.5,7,0.78,High Risk
24215,25,1838555,902176,153202,591039,0.58,3,0.17,Low Risk
24216,59,287731,846711,365030,42373,0.69,5,0.43,Low Risk
24217,26,1507560,776700,719528,473257,0.89,1,0.93,High Risk
24218,65,1897136,492881,198965,170136,0.54,5,0.4,Low Risk
24219,56,1679444,666191,148874,193749,0.94,7,0.22,High Risk
24220,65,1852973,666240,112124,287440,0.68,4,0.17,Low Risk
24221,24,1051798,530495,317560,370982,0.32,5,0.6,Medium Risk
24222,30,207977,915008,972012,78826,0.91,1,1.06,High Risk
24223,21,1156428,929134,470408,284480,0.8,7,0.51,High Risk
24224,41,352876,109971,91680,103775,0.74,7,0.83,High Risk
24225,60,228853,532537,305652,28188,0.81,5,0.57,Low Risk
24226,59,1410258,363689,350893,435787,0.63,8,0.96,High Risk
24227,57,991706,370904,364831,323371,0.88,3,0.98,High Risk
24228,23,1203431,251694,287245,366977,0.49,3,1.14,High Risk
24229,67,1318970,804697,379614,240513,0.84,9,0.47,High Risk
24230,51,721606,226178,139857,117101,0.94,4,0.62,Medium Risk
24231,47,575576,868885,704072,157148,0.62,5,0.81,Medium Risk
24232,37,1198247,542715,353290,342073,0.75,8,0.65,High Risk
24233,43,1046755,319514,61452,259971,0.72,6,0.19,High Risk
24234,33,761734,682142,553166,51193,0.31,3,0.81,Medium Risk
24235,67,1968310,639432,141336,484509,0.9,3,0.22,Low Risk
24236,47,1047443,419387,429777,167789,0.52,2,1.02,High Risk
24237,40,674812,194379,37158,92014,0.65,4,0.19,Low Risk
24238,66,1788827,538434,516597,704939,0.99,6,0.96,High Risk
24239,33,1597616,685796,182529,633665,0.71,1,0.27,Low Risk
24240,64,1621619,636347,582133,88230,0.55,0,0.91,High Risk
24241,44,201699,448938,56284,63930,0.8,9,0.13,High Risk
24242,61,1378590,854893,190515,402864,0.92,5,0.22,Low Risk
24243,23,1140722,366102,44829,177866,0.77,4,0.12,Low Risk
24244,63,1178464,627764,188733,326734,0.8,2,0.3,Low Risk
24245,30,1668468,416222,41783,345733,0.78,9,0.1,High Risk
24246,21,325143,462239,90154,42188,0.6,5,0.2,Low Risk
24247,69,1011721,667594,85154,215982,0.69,6,0.13,High Risk
24248,33,1824101,151818,87724,256190,0.43,4,0.58,Low Risk
24249,34,1894980,638883,174362,185440,0.73,4,0.27,Low Risk
24250,53,1856181,376256,156514,728442,0.94,8,0.42,High Risk
24251,22,1090910,616117,239799,221432,0.9,0,0.39,Low Risk
24252,22,837320,343203,348021,75892,0.58,1,1.01,High Risk
24253,59,1044200,447269,125074,300747,0.9,1,0.28,Low Risk
24254,61,643396,706197,458241,73776,0.5,6,0.65,High Risk
24255,51,757746,794299,139850,156022,0.89,5,0.18,Low Risk
24256,24,1100149,973123,536831,346546,0.92,1,0.55,Low Risk
24257,54,1256474,556471,547873,193423,0.99,2,0.98,High Risk
24258,39,1870647,239075,159725,643046,0.31,3,0.67,Medium Risk
24259,57,1567835,905236,348042,234086,0.62,2,0.38,Low Risk
24260,29,1891562,708634,388687,229507,0.36,6,0.55,High Risk
24261,44,1940283,616401,438526,315563,0.94,4,0.71,Medium Risk
24262,33,964683,197101,215901,93308,0.39,7,1.1,High Risk
24263,64,1434192,454103,463945,480846,0.76,8,1.02,High Risk
24264,50,1847367,917111,1061315,561471,0.62,0,1.16,High Risk
24265,39,1232417,424649,125939,322005,0.51,2,0.3,Low Risk
24266,61,1367830,895447,284787,109173,0.65,4,0.32,Low Risk
24267,30,1594705,885216,186181,82070,0.62,6,0.21,High Risk
24268,62,1640806,932406,614749,650264,0.74,3,0.66,Medium Risk
24269,64,331112,817074,244145,119703,0.97,0,0.3,Low Risk
24270,34,722859,767853,658426,133931,0.98,8,0.86,High Risk
24271,60,1234283,498896,574686,448003,0.63,7,1.15,High Risk
24272,68,1365508,795668,576623,156721,0.34,8,0.72,High Risk
24273,69,781930,197519,175646,272615,0.8,4,0.89,Medium Risk
24274,40,376336,483615,154792,125750,0.39,4,0.32,Low Risk
24275,24,1500398,707443,706001,571236,0.81,5,1.0,High Risk
24276,58,1970350,719686,749927,731631,0.79,5,1.04,High Risk
24277,64,1541103,85504,91751,581601,0.74,3,1.07,High Risk
24278,59,275538,463388,487578,44610,0.72,2,1.05,High Risk
24279,25,847956,515431,228136,186703,0.35,6,0.44,High Risk
24280,62,649771,771514,525145,105592,0.46,6,0.68,High Risk
24281,52,526146,964159,424435,116708,0.89,9,0.44,High Risk
24282,26,1493671,156115,166456,552971,0.65,1,1.07,High Risk
24283,34,1760375,781886,859484,555940,0.84,3,1.1,High Risk
24284,26,1053418,287035,241587,125364,0.36,8,0.84,High Risk
24285,34,593088,103626,35437,184145,0.82,4,0.34,Low Risk
24286,32,909885,797117,178667,234249,0.73,1,0.22,Low Risk
24287,47,1824611,763292,835708,263575,0.72,8,1.09,High Risk
24288,46,1638202,393485,193535,557829,0.66,1,0.49,Low Risk
24289,32,1355401,330200,268983,495490,0.34,9,0.81,High Risk
24290,28,309550,409193,408642,60961,0.45,2,1.0,High Risk
24291,30,1259303,284286,237527,67528,0.68,8,0.84,High Risk
24292,36,516205,531167,630781,33830,0.58,1,1.19,High Risk
24293,46,1615649,288825,211349,534518,0.56,1,0.73,Medium Risk
24294,28,1770710,890868,638098,108111,0.96,2,0.72,Medium Risk
24295,61,897339,423189,329248,135486,0.58,5,0.78,Medium Risk
24296,65,1850100,227418,156213,533478,0.83,4,0.69,Medium Risk
24297,49,1565413,688941,657812,303413,0.48,8,0.95,High Risk
24298,40,934206,633290,716646,187836,0.35,3,1.13,High Risk
24299,37,1188321,174498,191251,338074,0.72,7,1.1,High Risk
24300,39,1039405,293478,188854,101508,0.56,7,0.64,High Risk
24301,37,1425137,471038,527623,429461,0.81,3,1.12,High Risk
24302,59,852846,720525,186616,105813,0.98,3,0.26,Low Risk
24303,21,922723,108918,77450,162662,0.79,9,0.71,High Risk
24304,49,1580367,961749,634212,444292,0.49,4,0.66,Medium Risk
24305,34,1165590,735034,244380,195908,0.89,3,0.33,Low Risk
24306,37,372651,649459,767280,42062,0.96,2,1.18,High Risk
24307,33,462832,296205,341925,66169,0.76,2,1.15,High Risk
24308,49,341376,310411,31654,33449,0.35,2,0.1,Low Risk
24309,54,1785726,162237,112186,474385,0.94,0,0.69,Medium Risk
24310,47,1495155,532281,142377,318673,0.74,0,0.27,Low Risk
24311,66,1201675,376990,178560,191513,0.53,9,0.47,High Risk
24312,53,1194875,314995,146482,62518,0.86,9,0.47,High Risk
24313,49,1349540,792988,379621,194680,0.95,6,0.48,High Risk
24314,57,570938,727191,532790,123439,0.59,0,0.73,Medium Risk
24315,59,493413,351016,233751,154789,0.67,5,0.67,Medium Risk
24316,39,821852,211111,128915,85846,0.73,6,0.61,High Risk
24317,66,1975134,690158,465405,448995,0.41,5,0.67,Medium Risk
24318,44,1478906,775671,587973,207996,0.35,9,0.76,High Risk
24319,34,1737204,429963,162293,303529,1.0,0,0.38,Low Risk
24320,67,509017,335068,334004,197079,0.35,3,1.0,High Risk
24321,57,548812,152236,107712,140402,0.75,1,0.71,Medium Risk
24322,25,535092,173359,67606,42914,0.73,1,0.39,Low Risk
24323,44,1031762,52794,15252,226056,0.59,4,0.29,Low Risk
24324,54,938527,68980,65001,318085,0.36,0,0.94,High Risk
24325,51,1761966,395338,268250,475934,0.93,1,0.68,Medium Risk
24326,50,1782329,301964,91605,132781,0.59,9,0.3,High Risk
24327,29,1058854,202209,206699,315205,0.57,1,1.02,High Risk
24328,47,1609036,755497,657997,162998,0.75,6,0.87,High Risk
24329,48,1567347,959713,441461,615821,0.84,2,0.46,Low Risk
24330,62,1646497,797425,323276,445976,0.98,0,0.41,Low Risk
24331,46,1168895,697477,238740,220829,0.65,9,0.34,High Risk
24332,38,364537,321737,57457,125336,0.6,3,0.18,Low Risk
24333,56,857426,223342,254321,140256,0.56,7,1.14,High Risk
24334,28,1750674,743838,857588,262611,0.98,3,1.15,High Risk
24335,38,1615938,405667,221062,200895,0.34,4,0.54,Low Risk
24336,40,892802,945835,191721,277978,0.64,7,0.2,High Risk
24337,52,522565,741779,352288,206820,0.37,9,0.47,High Risk
24338,49,1202636,388887,192888,345190,0.82,7,0.5,High Risk
24339,69,885805,390921,150739,113922,0.68,6,0.39,High Risk
24340,68,1940517,95951,20186,641751,0.42,8,0.21,High Risk
24341,38,1872218,616481,130506,657798,0.38,6,0.21,High Risk
24342,27,1021352,409775,464053,245886,0.86,9,1.13,High Risk
24343,21,1670295,163588,159342,638603,0.57,6,0.97,High Risk
24344,48,1420105,252326,89955,548904,0.82,0,0.36,Low Risk
24345,53,374863,246669,218200,71295,0.76,3,0.88,Medium Risk
24346,24,1559126,716702,116191,150094,0.92,6,0.16,High Risk
24347,40,1406574,537686,203615,426474,0.45,1,0.38,Low Risk
24348,56,1720651,116415,99933,323505,0.93,3,0.86,Medium Risk
24349,51,1303515,477166,375490,233617,0.54,4,0.79,Medium Risk
24350,58,1325452,259150,204065,215764,0.64,2,0.79,Medium Risk
24351,48,1481041,452271,231339,400884,0.62,8,0.51,High Risk
24352,23,1825657,815991,370959,439554,0.76,2,0.45,Low Risk
24353,26,1144769,752029,401269,293212,0.6,4,0.53,Low Risk
24354,65,1773037,314530,130448,110538,0.59,5,0.41,Low Risk
24355,43,1454800,516609,99953,524817,0.53,9,0.19,High Risk
24356,27,305558,151351,48648,59472,0.48,9,0.32,High Risk
24357,56,416895,449439,67644,107709,0.65,4,0.15,Low Risk
24358,21,404118,385752,111244,129287,0.52,8,0.29,High Risk
24359,26,214389,795664,328120,33102,0.96,7,0.41,High Risk
24360,44,520938,893800,430873,77884,0.55,9,0.48,High Risk
24361,57,458125,604631,685656,153791,0.68,8,1.13,High Risk
24362,65,1778699,594038,585465,552581,0.8,8,0.99,High Risk
24363,56,1537782,565231,374258,309565,0.6,0,0.66,Medium Risk
24364,44,348237,243287,200587,29357,0.49,1,0.82,Medium Risk
24365,58,416560,484828,140476,74238,0.71,3,0.29,Low Risk
24366,65,1541989,334354,232448,503111,0.85,8,0.7,High Risk
24367,49,343033,755729,743093,21376,0.46,3,0.98,High Risk
24368,57,1111720,519868,141921,323955,0.43,4,0.27,Low Risk
24369,65,972331,632555,606265,360583,0.7,7,0.96,High Risk
24370,52,1363696,204115,120574,319638,0.87,1,0.59,Low Risk
24371,45,680271,178278,57185,182338,0.46,7,0.32,High Risk
24372,30,587809,428145,66797,113010,0.71,4,0.16,Low Risk
24373,55,925841,281350,323972,99826,0.9,6,1.15,High Risk
24374,45,1868591,363949,106110,674594,0.56,2,0.29,Low Risk
24375,47,451465,385033,380736,90720,0.8,2,0.99,High Risk
24376,65,688658,117912,81625,257653,0.78,4,0.69,Medium Risk
24377,52,592989,727512,809487,139014,0.9,1,1.11,High Risk
24378,32,234627,891418,894962,90324,0.61,9,1.0,High Risk
24379,24,1831558,120156,44004,671395,0.4,4,0.37,Low Risk
24380,62,1252495,182572,217107,351695,0.66,3,1.19,High Risk
24381,46,828982,922350,489071,164723,0.75,4,0.53,Low Risk
24382,23,1104694,946327,941785,366424,0.61,1,1.0,High Risk
24383,37,1571702,496829,588082,433578,0.37,8,1.18,High Risk
24384,29,1510886,875106,381921,447741,0.78,2,0.44,Low Risk
24385,49,1759992,907092,834998,511919,0.34,7,0.92,High Risk
24386,21,1129456,235327,68192,333630,0.93,1,0.29,Low Risk
24387,38,1791648,980266,740689,617356,0.56,8,0.76,High Risk
24388,61,1411070,686326,380648,521604,0.98,0,0.55,Low Risk
24389,40,1972642,487623,224040,508367,0.52,1,0.46,Low Risk
24390,61,766895,71653,14620,111091,0.74,6,0.2,High Risk
24391,54,1628597,970981,271757,243837,0.88,8,0.28,High Risk
24392,48,1900192,441940,502896,372047,0.74,2,1.14,High Risk
